 Order No, Order Date,Item Description,Unit,Qty,Price ,Order Value, G.E. No,G.E. Date,G.E. Qty ,Receipt No.,Receipt Date,Receipt Qty. ,QC Ok Qty,QC Date, Invoice No,Invoice Date,Return No,Date,Qty
PO00144,24/05/2015,PLAS SPOOL PT-180 / PT-200,PCS,25,1550.00,38750.00,GE0000000056,31/05/2015,25,RCPT0000000107,31/05/2015,25,,,PB0000314,31/05/2015
PO00145,24/05/2015,MISC. BUILDING MATERIALS,KG,16.8,230.00,3864.00,,,,,,,,,,
PO00146,24/05/2015,PLAS SPOOL PT-10,PCS,1000,35.50,35500.00,GE0000000049,24/05/2015,1000,RCPT0000000100,24/05/2015,1000,,,,
PO00146,24/05/2015,PLAS SPOOL PT-15,PCS,800,17.50,14000.00,GE0000000049,24/05/2015,800,RCPT0000000100,24/05/2015,800,,,,
PO00146,24/05/2015,PLAS SPOOL PT-180 / PT-200,PCS,100,1550.00,155000.00,GE0000000049,24/05/2015,100,RCPT0000000100,24/05/2015,100,,,,
PO00146,24/05/2015,PLAS SPOOL PT-04,PCS,1000,19.00,19000.00,GE0000000049,24/05/2015,1000,RCPT0000000100,24/05/2015,1000,,,,
PO00147,24/05/2015,WAX PARAFIN,KG,1,3970.00,3970.00,GE0000000021,29/05/2015,1,RCPT0000000030,29/05/2015,1,,,PB0000232,29/05/2015
PO00148,24/05/2015,MISC. BUILDING MATERIALS,KG,1,820.00,820.00,,,,,,,,,,
PO00149,24/05/2015,MISC. BUILDING MATERIALS,KG,1,6425.00,6425.00,,,,,,,,,,
PO00150,24/05/2015,BULBS ALL TYPES,PCS,20,900.00,18000.00,,,,,,,,,,
PO00151,24/05/2015,BEARING - 609ZZ,PCS,6,112.00,672.00,GE0000000027,31/05/2015,6,RCPT0000000036,31/05/2015,6,,,PB0000311,31/05/2015
PO00152,24/05/2015,MISC. BUILDING MATERIALS,KG,1,1730.00,1730.00,,,,,,,,,,
PO00153,24/05/2015,"GREASES ( AP3, SAPHIRE2, PEERLESS LLG )",KG,1,1150.00,1150.00,,,,,,,,,,
PO00158,20/05/2015,TEREBEC MT 543-38,KG,2520,189.00,476280.00,GE0000000015,31/05/2015,2100,RCPT0000000032,31/05/2015,2100,,,PB0000328,31/05/2015
,,,,,,,GE0000000014,31/05/2015,420,RCPT0000000031,31/05/2015,420,,,PB0000327,31/05/2015
PO00159,20/05/2015,WOODEN GUTKA,PCS,400,8.55,3420.00,GE0000000054,31/05/2015,400,RCPT0000000105,31/05/2015,400,,,PB0000312,31/05/2015
PO00159,20/05/2015,WOODEN PALLET 37*37,PCS,25,500.00,12500.00,GE0000000054,31/05/2015,25,RCPT0000000105,31/05/2015,25,,,PB0000312,31/05/2015
PO00159,20/05/2015,WOODEN PALLET 44*33,PCS,25,540.00,13500.00,GE0000000054,31/05/2015,25,RCPT0000000105,31/05/2015,25,,,PB0000312,31/05/2015
PO00160,20/05/2015,WOODEN PALLET 37*37,PCS,25,500.00,12500.00,GE0000000055,31/05/2015,25,RCPT0000000106,31/05/2015,25,,,PB0000313,31/05/2015
PO00160,20/05/2015,WOODEN PALLET 44*33,PCS,25,560.00,14000.00,GE0000000055,31/05/2015,25,RCPT0000000106,31/05/2015,25,,,PB0000313,31/05/2015
PO00161,20/05/2015,WAX PARAFIN,KG,1,1038.40,1038.40,GE0000000024,31/05/2015,1,RCPT0000000033,31/05/2015,1,,,PB0000306,31/05/2015
PO00162,20/05/2015,"CORRUGATED BOX PT- 45, 10.50X10.50X16.50- 5 PLY",PCS,382,14.50,5539.00,GE0000000058,31/05/2015,382,RCPT0000000109,31/05/2015,382,,,PB0000326,31/05/2015
PO00162,20/05/2015,"CORRUGATED BOX.PT-60 12""X12""16""- 5 PLY.",PCS,302,26.00,7852.00,GE0000000058,31/05/2015,302,RCPT0000000109,31/05/2015,302,,,PB0000326,31/05/2015
PO00162,20/05/2015,"CORRUGATED BOX-PT10-14.75""X7.5""X9.5""",PCS,1047,25.00,26175.00,GE0000000058,31/05/2015,1047,RCPT0000000109,31/05/2015,1047,,,PB0000326,31/05/2015
PO00162,20/05/2015,"CORRUGATED BOX - PT-25- 9.25X 9.25X 11.25"" 3PLY",PCS,9,11.00,99.00,GE0000000058,31/05/2015,9,RCPT0000000109,31/05/2015,9,,,PB0000326,31/05/2015
PO00163,20/05/2015,ELECTRICAL-MISC,PCS,1,13600.00,13600.00,,,,,,,,,,
PO00164,20/05/2015,WAX PARAFIN,KG,56,816.00,45696.00,GE0000000030,31/05/2015,56,RCPT0000000039,31/05/2015,56,,,PB0000321,31/05/2015
PO00165,20/05/2015,ALUMINIUM WIRE / ROD,KG,4081,146.95,599702.95,GE0000000002,31/05/2015,4081,RCPT0000000003,29/05/2015,4081,,,PB0000355,27/05/2015
PO00166,20/05/2015,BEARING- 6015  2RS1,PCS,1,1945.30,1945.30,GE0000000031,31/05/2015,1,RCPT0000000040,31/05/2015,1,,,PB0000322,31/05/2015
PO00166,20/05/2015,BEARING- 6016 2RS1,PCS,1,2404.50,2404.50,GE0000000031,31/05/2015,1,RCPT0000000040,31/05/2015,1,,,PB0000322,31/05/2015
PO00167,20/05/2015,ELECTRICAL-MISC,PCS,1,7260.00,7260.00,,,,,,,,,,
PO00168,20/05/2015,DIES WIRE DRAWING PCD,PCS,1,7110.00,7110.00,,,,,,,,,,
PO00169,20/05/2015,TEA & COFFEE,KG,32,190.00,6080.00,GE0000000026,31/05/2015,32,RCPT0000000035,31/05/2015,32,,,PB0000308,31/05/2015
PO00170,01/05/2015,D M WATER,L,1602000,0.18,288360.00,GE0000000037,31/05/2015,133500,RCPT0000000047,31/05/2015,133500,,,PB0000360,31/05/2015
PO00172,01/05/2015,D M WATER,L,600000,0.19,114000.00,GE0000000048,31/05/2015,37000,RCPT0000000058,31/05/2015,37000,,,PB0000483,31/05/2015
PO00173,01/05/2015,COPPER WIRE / ROD,KG,15084,444.93,6711354.29,GE0000000096,31/05/2015,2958,RCPT0000000097,31/05/2015,2958,,,PB0000330,31/05/2015
,,,,,,,GE0000000097,31/05/2015,5960,RCPT0000000098,31/05/2015,5960,,,PB0000331,31/05/2015
,,,,,,,GE0000000093,31/05/2015,6166,RCPT0000000094,31/05/2015,6166,,,PB0000319,31/05/2015
PO00186,20/05/2015,MISC. BUILDING MATERIALS,KG,27,45.00,1215.00,,,,,,,,,,
