Voucher Id,Invoice ,Invoice ,Supplier Name,Receipt No.,Bill No.,Bill Date,D.N. No.,D.N. Date,Currenc,Group,Item Description,Unit,Quantity,Gross Amount,Discount,Additional Custom ,Basic Custom Duty,Basic Custom Duty ,Basic Custom Duty ,Central Sales Tax ,Cst Purchase @1%,Cst Purchase @2%,Cvd,Ec On Purchase ,Excise On ,Excise On ,Excise On ,Hec On Purchase ,Input Vat - 12.50% ,Input Vat - 4.00% ,Input Vat ,Input Vat ,
,,,,,,,,,,,"CORRUGATED BOX.PT-60 12""X12""16""- 5 PLY.",PCS,302.00,7852.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314.00,0.00,79.00,0.00
,,,,,,,,,,PACKING MATERIAL,"CORRUGATED BOX PT- 45, 10.50X10.50X16.50- 5 PLY",PCS,382.00,5539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.00,0.00,55.00,0.00
PB000402,PB0000327,31-05-2015,ELANTAS Beck India Ltd.,RCPT0000000031,428,18-05-2015,MRN-477,19-05-2015,INR,H CLASS,TEREBEC MT 543-38,KG,420.00,87780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1807.00,0.00,0.00,0.00,10973.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000403,PB0000329,31-05-2015,Walson Woodburn Wire Die Pvt Ltd.,,MRN-541/03,25-05-2015,,,INR,DIE and DIE MATERIAL,DIES WIRE DRAWING PCD,PCS,1.00,7110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,889.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000404,PB0000328,31-05-2015,ELANTAS Beck India Ltd.,RCPT0000000032,429,18-05-2015,MRN-478,19-05-2015,INR,H CLASS,TEREBEC MT 543-38,KG,2100.00,438900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9035.00,0.00,0.00,0.00,54863.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000405,PB0000330,31-05-2015,Hindalco,RCPT0000000097,DGH/15000518,28-05-2015,MRN-570,28-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2958.00,1316108.86,1479.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164514.00,0.00,0.00,0.00,59225.00,0.00,14806.00,0.00
PB000406,PB0000332,31-05-2015,Hindalco,RCPT0000000039,DCR/150001160,29-05-2015,MRN-598,30-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5999.00,2561573.00,0.00,0.00,0.00,0.00,0.00,0.00,28818.00,0.00,0.00,0.00,0.00,320197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000407,PB0000331,31-05-2015,Hindalco,RCPT0000000098,DGH/15000519,28-05-2015,MRN-571,28-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5960.00,2651794.72,2980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331474.00,0.00,0.00,0.00,119331.00,0.00,29833.00,0.00
PB000408,PB0000333,31-05-2015,Hindalco,RCPT0000000099,DGH/15000540,30-05-2015,MRN-601,30-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6222.00,2656794.00,3111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332099.00,0.00,0.00,0.00,119556.00,0.00,29889.00,0.00
PB000409,PB0000334,31-05-2015,Polyspin Filtration (I) Pvt. Ltd,,MRN-481/0135,18-05-2015,,,INR,INSULATING MATERIAL,CERAMIC EYELET,PCS,100.00,920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000410,PB0000336,31-05-2015,NTL ELECTRONICS INDIA LTD. (SUPPLIER),RCPT0000000110,1040419,20-05-2015,MRN-511,22-05-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-04,PCS,38.00,304.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,1398.00,15378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000411,PB0000337,31-05-2015,NORELL,RCPT0000000111,203,21-05-2015,MRN-512,22-05-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-04,PCS,330.00,2640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,1080.00,11880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-25,PCS,80.00,1600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000412,PB0000338,31-05-2015,VISHAL FURNITURE,,MRN-534/089,16-05-2015,,,INR,HOUSE KEEPING MATERIAL,MISC. HKM,PCS,1.00,12600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1575.00,0.00,189.00,0.00,0.00
PB000413,PB0000339,31-05-2015,SITA ELECTRICALS,,MRN-544/1948,15-05-2015,,,INR,ELECTRICAL,ELECTRICAL-MISC,PCS,1.00,5850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000414,PB0000340,31-05-2015,Seema Traders,RCPT0000000042,,,,,INR,MISC.,OLD DHOTI,PCS,2500.00,9750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000415,PB0000341,31-05-2015,Pragyan Cooltech Industries,,MRN-546/3461,26-05-2015,,,INR,CHEMICAL,MISC. CHEMICALS,PCS,1.00,15200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,304.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000416,PB0000342,31-05-2015,Fuming Beverages,RCPT0000000043,241,27-05-2015,MRN-547,27-05-2015,INR,STAFF WELFARE,TEA & COFFEE,KG,32.00,6080.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000417,PB0000345,31-05-2015,Bajaj Stationers,,MRN-552/22495,27-05-2015,,,INR,PRINTING and STATIONERY,MISC. STATIONERY ITEMS,PCS,1.00,9550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000418,PB0000346,31-05-2015,UNIQUE ADVERTISING & MKTG. SERVICES,,MRN-559/127,27-05-2015,,,INR,PRINTING and STATIONERY,WRITING BOARDS,PCS,1.00,13500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1688.00,0.00,203.00,0.00,0.00
PB000419,PB0000343,31-05-2015,J.G. Works,RCPT0000000044,6147,27-05-2015,MRN-549,27-05-2015,INR,CHEMICAL,MERCURY,ML,1.00,4960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.00,0.00,50.00,0.00
,,,,,,,,,,,PHENOPHTHELENE  SOLU. 8.3- 10,ML,4.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,4.00,0.00
,,,,,,,,,,,SULPHURIC ACID,ML,1.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,2.00,0.00
PB000420,PB0000344,31-05-2015,BANSAL MACHINERY STORE,,MRN-551/129,27-05-2015,,,INR,PIPE FITTING,"PVC, UPVC,PPR PIPES",M,1.00,750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,8.00,0.00
PB000421,PB0000347,31-05-2015,AGGARWAL SANITARY & HARDWARE STORE,,MRN-561/176,28-05-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,6092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,244.00,0.00,61.00,0.00
PB000422,PB0000348,31-05-2015,Rathi Adhesive Tape (P) Ltd.,RCPT0000000112,85,28-05-2015,MRN-28.05.15,28-05-2015,INR,TAPE,"TAPE- 2"" TRANSPARENT",PCS,460.00,11500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1438.00,0.00,0.00,0.00,518.00,0.00,129.00,0.00
PB000423,PB0000349,31-05-2015,SSK CHEMICALS PVT. LTD.,RCPT0000000033,082,25-05-2015,MRN-545,26-05-2015,INR,ENAMEL,VAR-HIGH SPEED,KG,4200.00,378000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8505.00,0.00,0.00,0.00,47250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,VAR-SAMPLE,KG,420.00,38640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,869.00,0.00,0.00,0.00,4830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000425,PB0000351,31-05-2015,SHRI BAL JI TIMBER & PLYWOOD,,MRN-566/008,28-05-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,11588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1449.00,0.00,174.00,0.00,0.00
PB000426,PB0000352,31-05-2015,AMIT MOTORS & MACINERY STORE,,MRN-567/812,28-05-2015,,,INR,ELECTRICAL,PRESSURE GAUGE / RPM METER / VALVES ( ALL TYPES ,PCS,2.00,3900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,39.00,0.00
PB000427,PB0000353,31-05-2015,Ganesh Electricals,,MRN-471/364,18-05-2015,,,INR,ELECTRICAL,ELECTRICAL-MISC,PCS,1.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,438.00,0.00,53.00,0.00,0.00
PB000428,PB0000355,27-05-2015,Sesa Sterlite Ltd - Vedanta Aluminium& Power,RCPT0000000003,1802000099,22-05-2015,MRN-518,22-05-2015,INR,ALUMINIUM WIRE / ROD,ALUMINIUM WIRE / ROD,KG,4081.00,646632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13611.00,0.00,0.00,0.00,80829.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000429,PB0000356,31-05-2015,ELCON SYSTEMS PVT. LTD.,,MRN/323/236,04-05-2015,,,INR,SPARE PARTS,DRIVE,PCS,2.00,63744.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2551.00,0.00,0.00,0.00,7968.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000430,PB0000350,31-05-2015,Autonix Auto Industries Pvt. Ltd,,MRN-332/141,06-05-2015,,,INR,ELECTRICAL,BULBS ALL TYPES,PCS,15.00,42801.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2568.06,0.00,0.00,0.00,5671.13,0.00,680.54,0.00,0.00
PB000432,PB0000357,31-05-2015,Arvind Bearing & Mill Store,RCPT0000000045,482,21-05-2015,MRN-499,21-05-2015,INR,BEARING,BEARING - 6982Z,PCS,5.00,595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,6.00,0.00
PB000433,PB0000359,31-05-2015,Ganesh Electricals,,MRN-542/425,25-05-2015,,,INR,ELECTRICAL,ELECTRICAL-MISC,PCS,1.00,4970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.00,0.00,50.00,0.00
,,,,,,,,,,,,,,5540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.00,0.00,83.00,0.00,0.00
PB000434,PB0000358,31-05-2015,Arvind Bearing & Mill Store,RCPT0000000046,524,25-05-2015,MRN-539,25-05-2015,INR,BEARING,BEARING - 6002 ZZ,PCS,10.00,1120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,11.00,0.00
,,,,,,,,,,,BEARING - 6003 ZZ,PCS,10.00,1253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,13.00,0.00
PB000435,PB0000360,31-05-2015,A-One Mineral Water Industry,RCPT0000000047,81,30-05-2015,81,30-05-2015,INR,CHEMICAL,D M WATER,L,133500.00,24030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3004.00,0.00,360.00,0.00,0.00
PB000436,PB0000361,31-05-2015,Savitri Enterprises,,MRN-575/307,29-05-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,6790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272.00,0.00,68.00,0.00
PB000437,PB0000363,31-05-2015,CHETAN ENTERPRISES,RCPT0000000113,016,28-05-2015,MRN-579,29-05-2015,INR,PACKING MATERIAL,POLY BAG,KG,85.56,13005.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000438,PB0000362,31-05-2015,Savitri Enterprises,,MRN-576/308,29-05-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,27.00,1215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.00,0.00,18.00,0.00,0.00
PB000439,PB0000364,31-05-2015,Dna Power Transmission,RCPT0000000048,715,25-05-2015,MRN-582,29-05-2015,INR,BELT,A- 42 V BELT,PCS,2.00,217.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BELT- HTD-2000-8MX 36,PCS,2.00,1720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000440,PB0000365,31-05-2015,Arvind Bearing & Mill Store,RCPT0000000049,564,29-05-2015,MRN-587,29-05-2015,INR,BEARING,BEARING - 3308,PCS,4.00,17432.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697.00,0.00,174.00,0.00
PB000441,PB0000366,31-05-2015,Sea Pumps,,MRN-589/35,29-05-2015,,,INR,ELECTRICAL,MOTORS & PUMPS & STARTERS,PCS,2.00,57104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1285.00,0.00,0.00,0.00,7138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000442,PB0000367,31-05-2015,Niehoff Of India Pvt Ltd,,MRN-590/9206703,29-05-2015,,,INR,TOOLS and EQUIPMENTS,THERMOMETER,PCS,1.00,18589.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418.00,0.00,0.00,0.00,2324.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000443,PB0000368,31-05-2015,Iskon Packaging Wood Works,RCPT0000000114,20,29-05-2015,MRN-592,29-05-2015,INR,WOODEN PALLET,WOODEN GUTKA,PCS,3910.00,27370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1095.00,0.00,274.00,0.00
PB000444,PB0000369,31-05-2015,KAPAHI FURNISHERS,,MRN-593/151,29-05-2015,,,INR,CONSUMABLES,LOCKERS,PCS,4.00,56000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000445,PB0000370,31-05-2015,GAC COMPUTERS PVT. LTD.,RCPT0000000050,RI/98,29-05-2015,MRN-603,30-05-2015,INR,MISC.,COMPUTER PARTS,PCS,1.00,5190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000446,PB0000371,31-05-2015,ELANTAS Beck India Ltd.,RCPT0000000034,602,30-05-2015,MRN-607,31-05-2015,INR,H CLASS,TEREBEC MT 543-38,KG,3150.00,658350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13553.00,0.00,0.00,0.00,82294.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000451,PB0000376,31-05-2015,Shri Balaji House Keeping Service,,,,,,INR,HOUSE KEEPING MATERIAL,MISC. HKM,PCS,1.00,7431.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000494,PB0000398,09-06-2015,SAI AUTOMATION,,MRN-608/412,30-05-2015,,,INR,ELECTRICAL,ELECTRICAL-MISC,PCS,1.00,3707.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000495,PB0000399,09-06-2015,MYKODA AUTO INDUSTRIES (REGD.),,MRN-609/13919,01-06-2015,,,INR,OIL SEAL and RINGS,MISC. OIL SEALS,PCS,45.00,2049.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,20.00,0.00
PB000496,PB0000400,09-06-2015,UNITED TRADERS,,MRN-610/13309,01-06-2015,,,INR,TAPE MACHINE,PACKING EQUIPMENTS,PCS,1.00,1628.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000497,PB0000401,09-06-2015,HPT AND COMPANY,,MRN-611/1351,01-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,4589.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000498,PB0000402,09-06-2015,SSK CHEMICALS PVT. LTD.,RCPT0000000035,088,02-06-2015,MRN-622,03-06-2015,INR,ENAMEL,SSK 2543,KG,420.00,75600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1701.00,0.00,0.00,0.00,9450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,SSK 4001,KG,420.00,39060.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,879.00,0.00,0.00,0.00,4883.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000499,PB0000403,09-06-2015,Hindalco,RCPT0000000040,DCR/15001486,03-06-2015,MRN-633,04-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2996.00,1279292.00,0.00,0.00,0.00,0.00,0.00,0.00,14392.00,0.00,0.00,0.00,0.00,159912.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000500,PB0000404,09-06-2015,Hindalco,RCPT0000000041,DCR/15001487,03-06-2015,MRN-634,04-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6004.00,2563708.00,0.00,0.00,0.00,0.00,0.00,0.00,28842.00,0.00,0.00,0.00,0.00,320464.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000501,PB0000405,09-06-2015,N.K. Joy & Co.,RCPT0000000051,15,03-06-2015,MRN-635,04-06-2015,INR,BEARING,BEARING - 3308,PCS,4.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING - 6001 2Z,PCS,10.00,1100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING - 6004 2Z,PCS,10.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING - 6006 2Z,PCS,4.00,956.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING -625,PCS,20.00,2020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING 608 Z,PCS,20.00,1760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING 6200 2Z,PCS,4.00,448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING 6201 ZZ,PCS,4.00,424.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING 6202 2Z,PCS,4.00,448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING 6302 2Z,PCS,2.00,384.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6015  2RS1,PCS,2.00,1876.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6016 2RS1,PCS,2.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6203,PCS,4.00,556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6205- 2Z,PCS,4.00,1096.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6206 2Z,PCS,4.00,1428.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6301-2Z,PCS,4.00,556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING-626 2Z,PCS,20.00,2060.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000502,PB0000406,09-06-2015,Hindalco,RCPT0000000042,DCR/15001485,03-06-2015,MRN-637,04-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2987.00,1275449.00,0.00,0.00,0.00,0.00,0.00,0.00,14349.00,0.00,0.00,0.00,0.00,159431.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000503,PB0000408,31-05-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000116,VSPL/2015-16/00386,18-05-2015,,,INR,PLASTIC SPOOL,PLAS SPOOL PT-04,PCS,1000.00,19000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428.00,0.00,0.00,0.00,2375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,800.00,14000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2228.00,0.00,0.00,0.00,12376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,1000.00,35500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2228.00,0.00,0.00,0.00,12376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-180 / PT-200,PCS,100.00,155000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3488.00,0.00,0.00,0.00,19375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000504,PB0000445,11-06-2015,Hindalco,RCPT0000000047,DCR/15001590,09-06-2015,MRN-675,10-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3003.00,1287305.02,0.00,0.00,0.00,0.00,0.00,0.00,14482.00,0.00,0.00,0.00,0.00,160913.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000505,PB0000444,11-06-2015,Hindalco,RCPT0000000046,DCR/15001582,09-06-2015,MRN-674,10-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2991.00,1282160.94,0.00,0.00,0.00,0.00,0.00,0.00,14424.00,0.00,0.00,0.00,0.00,160270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000506,PB0000443,11-06-2015,Hindalco,RCPT0000000045,DCR/15001581,09-06-2015,MRN-673,10-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5983.00,2564750.56,0.00,0.00,0.00,0.00,0.00,0.00,28853.00,0.00,0.00,0.00,0.00,320594.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000507,PB0000442,11-06-2015,CBS TECHNOLOGIES PVT. LTD.,,672/MRN-672,09-06-2015,,,INR,MISC.,CENTRIFUGAL OIL CLEANING ASSEMBLY,PCS,1.00,80000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,0.00,0.00,11250.00,0.00,1350.00,0.00,0.00
